Date,Log_Return,ATR,Bollinger_High,Bollinger_Low,RSI,MACD,MACD_Signal,Stoch_K,Stoch_D,SMA_10,SMA_50,EMA_10,EMA_50,On_Balance_Volume,Actual_Target,Predicted_Target,Prediction_Probability,Adj_Close,Daily_Return,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Buy_Hold_Return
2024-10-21,0.006278215003580545,4.199249720061071,234.56905166796406,220.18795974561016,63.420011152493615,2.6295536497824514,1.8879455772153042,93.75006987568607,81.76567079731889,229.5254135131836,224.25333129882813,230.1500226352963,223.73424262591575,19490736500,0,0,0.23,234.72047424316406,0.006297964303881631,0.0,-0.09131008249336114,0.505814549368379
2024-10-22,-0.002625229368123095,4.174383705922804,235.51120553419196,220.0884892900268,62.123961449684295,2.7962752209993766,2.0696115059721185,89.9134309886568,89.41833682431928,230.52690582275392,224.6172036743164,230.8691252980194,224.1409424162827,19451889900,0,0,0.23,234.10508728027344,-0.0026217864669662028,-0.0,-0.09131008249336114,0.5018666251610842
2024-10-23,-0.021860283213003803,4.450481378411423,235.61012214019058,220.4253072421336,52.60133248179782,2.4912190788093085,2.1539330205395566,58.353865466856924,80.6724554437332,230.6479965209961,224.8055911254883,230.537105157719,224.3331805382468,19399602900,0,0,0.45,229.0430145263672,-0.021623078817787023,-0.0,-0.09131008249336114,0.46939164475142214
2024-10-24,-0.000823625994815736,4.30345213566533,235.70123156877753,220.63692761091,52.27985051276989,2.208782547059826,2.1649029258436108,57.17823483541859,68.48184376364405,230.79985809326172,224.9812741088867,230.23116720379423,224.51048508228158,19368493400,1,0,0.41,228.8544464111328,-0.0008232869080260219,-0.0,-0.09131008249336114,0.4681819138475354
2024-10-25,0.0036364825996623214,4.25483669349069,235.84576472889265,220.85170231212297,53.62928211470779,2.0288382454733664,2.1376899897695623,57.303350189393036,57.61181683055613,231.1829849243164,225.11407836914063,230.13244346592398,224.71353220240812,19407295700,1,0,0.39,229.6881866455078,0.003643102624613981,0.0,-0.09131008249336114,0.473530651231284
2024-10-28,0.008562738837634991,4.186299106559573,235.8984448138275,220.83872559632874,56.749642564623294,2.022301747409216,2.114612341297493,67.6935792660268,60.725054763612754,231.39142150878905,225.25998474121093,230.4107975836253,224.98607568910904,19443382800,1,0,0.35,231.66339111328125,0.008599503947592568,0.0,-0.09131008249336114,0.4862022838834461
2024-10-29,0.0011561396208312974,4.029780540587277,236.2045655928922,221.2730528153109,57.17074990365645,2.015512514324513,2.0947923759028972,62.98455059905975,62.66049335149313,231.3735565185547,225.41442749023437,230.68726733670906,225.25844061210816,19478800000,0,0,0.38,231.93138122558594,0.0011568082078778907,0.0,-0.09131008249336114,0.48792153488400936
2024-10-30,-0.015395885446496008,4.034035681149159,236.18331574607743,221.62383299659837,50.209598619088474,1.7045567912917363,2.016745258980665,27.19214550661062,52.62342512389899,231.2068069458008,225.48569366455078,230.26920772151195,225.38116605685394,19431729100,0,0,0.39,228.387939453125,-0.015277974691205953,-0.0,-0.09131008249336114,0.46518910733155105
2024-10-31,-0.01837732705189544,4.08123451276979,236.16374569256004,221.66722659747904,43.512968463808505,1.1097469463087464,1.8353455964462815,4.455513777628099,31.544069961099428,230.5874496459961,225.475966796875,229.17100826628675,225.33598741610567,19367359000,0,0,0.37,224.22911071777344,-0.018209493659384512,-0.0,-0.09131008249336114,0.4385087555717979
2024-11-01,-0.013368578142622366,4.189577245965858,236.5482355382488,220.89662987923165,39.45538895530854,0.3935457094985111,1.5469856190567275,15.331011456497667,15.659556913578733,229.38744659423827,225.44380767822267,227.7310857317204,225.17580886355927,19302082300,0,0,0.29,221.25143432617188,-0.013279615577432402,-0.0,-0.09131008249336114,0.4194059122930338
2024-11-04,-0.004045708472273717,4.117192101618731,236.49456277606083,220.98206228497435,38.30147487807195,-0.24332670723458705,1.1889231537984648,13.418821635753698,11.068448956626426,227.95121154785156,225.3479266357422,226.39054719491614,224.98688003672547,19257137800,1,0,0.27,220.35812377929688,-0.0040375356191276746,-0.0,-0.09131008249336114,0.4136750103641502
2024-11-05,0.006465272749537412,4.0223276470649605,236.71318934105807,220.5331607565982,41.261483186533866,-0.6255103715397468,0.8260364487308225,21.820245555808327,16.856692882686502,226.71944427490234,225.2738818359375,225.5536139868916,224.86141080198254,19285249100,0,0,0.34,221.78741455078125,0.006486217739428035,0.0,-0.09131008249336114,0.4228444142941603
2024-11-06,-0.003272276440207543,4.080996755166071,237.01950731874348,219.5499171197331,40.208369598522474,-0.975613639230545,0.465706431138549,17.56123397425827,17.600100388606705,225.92142791748046,225.1684719848633,224.73711161693828,224.7124476706165,19230688000,1,0,0.27,221.06285095214844,-0.0032669283786925796,-0.0,-0.09131008249336114,0.41819608349863846
2024-11-07,0.021146926054968325,4.155326397139915,237.00160162131348,219.41298272927244,49.295879712919756,-0.8619034855274776,0.20018444780534367,45.33248291593132,28.237987481999244,225.6147262573242,225.1881246948242,224.92807856105316,224.75460383292844,19272825700,0,0,0.34,225.7874298095703,0.02137210678805812,0.0,-0.09131008249336114,0.4485059216415772
2024-11-08,-0.0011889038318105918,4.018211358901723,237.0039789713663,219.3768285237509,48.84193050882484,-0.7843933277208066,0.003268892700113629,45.42520231690382,36.10630640236441,225.19782257080078,225.13690307617188,225.03554605545682,224.78458602694198,19234496900,0,0,0.29,225.51914978027344,-0.0011881973656511224,-0.0,-0.09131008249336114,0.44678481072135257
2024-11-11,-0.012101517158939552,4.118720645120603,236.94199736039735,218.7615548856964,44.39067233368779,-0.931122926999933,-0.1836094712398957,30.89237909643858,40.550021443091175,224.3121307373047,225.04711029052734,224.63026000506835,224.70701295836858,19192491300,0,0,0.27,222.8064727783203,-0.012028588279958119,-0.0,-0.09131008249336114,0.4293820319034882
2024-11-12,0.0,3.98280049985375,236.5097024028817,218.26349400825112,44.39067233368779,-1.0354709272670561,-0.3539817624453278,31.73561152606734,36.01773097980318,223.39963989257814,225.08099029541015,224.2986623274778,224.6324819709157,19232889600,1,0,0.3,222.8064727783203,0.0,0.0,-0.09131008249336114,0.4293820319034882
2024-11-13,0.00396129963483659,3.97440788022699,236.2407805040113,217.8959550306567,46.243018230615256,-1.0348780911101585,-0.49016102817829393,37.667587144233224,33.43185925557965,222.9299285888672,225.17067169189454,224.18814670721193,224.5955543020961,19281455800,1,0,0.35,223.69082641601562,0.003969155952552539,0.0,-0.09131008249336114,0.4350554721038895
2024-11-14,0.013676426842793,3.965194905261098,235.92831201219454,217.84326849317657,52.21378120599277,-0.7768976395460356,-0.5475083504518423,58.32935103840934,42.57751656956991,223.184130859375,225.29158660888672,224.65778065551004,224.68087113036106,19326379700,0,0,0.36,226.77113342285156,0.013770376980534849,0.0,-0.09131008249336114,0.45481672694273945
2024-11-15,-0.014209659405648549,3.962317823840878,235.05758214794514,217.74600977100016,46.44346335342976,-0.8211577810724009,-0.6022382365759541,37.876401629035826,44.62444660389273,223.41614532470703,225.37947814941407,224.46028944168862,224.63736947738582,19278456000,1,0,0.29,223.5715789794922,-0.014109178690716706,-0.0,-0.09131008249336114,0.4342904577800608
2024-11-18,0.013332994360030487,4.01571805201922,233.76771079478482,218.22107552113317,51.82129967322937,-0.6070934199906617,-0.6032092732588956,62.21563323090149,52.80712863278216,224.0375747680664,225.52559997558595,224.8443128546344,224.71325374152326,19323089700,1,0,0.38,226.57241821289062,0.01342227508118854,0.0,-0.09131008249336114,0.4535418988507087
2024-11-19,0.0011395887601670345,3.97729392501578,232.47746759951255,218.78388646542888,52.26569586067557,-0.4118518912421507,-0.5649377968555467,82.41582646141846,60.8359537737852,224.54190979003906,225.69276977539062,225.20548593024773,224.79629338971876,19359301500,1,0,0.31,226.8307647705078,0.0011402383381653447,0.0,-0.09131008249336114,0.45519928304990787
2024-11-20,0.0031490337274675513,3.9799404516560317,232.28347747069682,218.82819397705708,53.543622269962356,-0.19712058548040545,-0.4913743545805185,89.15012152411235,77.92719373881071,225.19024353027345,225.82362762451172,225.63106818920127,224.90413240794516,19394471100,0,0,0.3,227.5461883544922,0.00315399714279585,0.0,-0.09131008249336114,0.4597889774308459
2024-11-21,-0.002098164010935638,4.011498021343354,232.06287977865068,218.87027299234543,52.53392770205118,-0.06468301419795353,-0.4060360865040055,84.66067822225035,85.40887540259367,225.31842651367188,225.9427633666992,225.89255754453825,224.98903935836123,19352362800,1,0,0.28,227.0692596435547,-0.002095964403475259,-0.0,-0.09131008249336114,0.45672931169756525
2024-11-22,0.0058900019665225605,3.913756476015726,231.8574654357247,218.94793312384564,55.098571498644255,0.14682080635745365,-0.2954647079317137,91.3467875071747,88.38586241784573,225.60757598876953,226.09408660888673,226.3503915421222,225.12321995337646,19390531100,1,0,0.28,228.41064453125,0.005907382134424433,0.0,-0.09131008249336114,0.4653347684081799
2024-11-25,0.012966438601746838,3.883324658408231,231.7920314085008,218.98618819599136,60.239930007986665,0.5486528983868197,-0.126641186668007,96.9112990192881,90.97292158290433,226.4660888671875,226.42770904541015,227.26697518219086,225.36903884000878,19480683900,1,0,0.28,231.3916015625,0.013050867385657972,0.0,-0.09131008249336114,0.4844586581462689
2024-11-26,0.009360530001678743,3.7975792478475796,232.2376314838892,218.70422184863034,63.52347093995182,1.0308195312317707,0.10485095691194857,96.37519854131503,94.87776168925922,227.5422134399414,226.79552398681642,228.4125648774033,225.69055568964998,19526670100,0,0,0.21,233.56771850585938,0.009404476777311155,0.0,-0.09131008249336114,0.4984192151236839
2024-11-27,-0.0005532952624121473,3.659757125397403,233.24196188920075,218.204949731893,63.189818363073186,1.3865319336011908,0.361187152249797,94.64404104496765,95.97684620185686,228.51698303222656,227.08333557128907,229.32637532494218,225.99439751903105,19493171700,1,0,0.23,233.4385223388672,-0.0005531422228151062,-0.0,-0.09131008249336114,0.4975903761883216
2024-11-29,0.010164054625495886,3.670890043157214,234.97140924608334,217.6349216254987,66.66983458468277,1.8396619839239179,0.6568821185846212,97.05704423551126,96.02542794059791,229.42220001220704,227.2564599609375,230.50763494270836,226.37984480152616,19521653100,1,0,0.23,235.82330322265625,0.010215884079009196,0.0,-0.09131008249336114,0.5128895858693012
2024-12-02,0.009477546923704444,3.666322508824488,236.88534124247604,217.40274164326615,69.58571329688907,2.352853866449067,0.9960764681575103,93.3444387275811,95.01517466935327,230.87193756103517,227.4877978515625,231.88242031090198,226.83824125902606,19569790200,1,0,0.22,238.06895446777344,0.009522601093399752,0.0,-0.09131008249336114,0.5272962298938932
2024-12-03,0.012691008490703965,3.678406300645016,239.15357749084728,217.2096473016332,73.02658110183356,2.9706681879248436,1.390994812110977,99.44999711119158,96.61716002476125,232.32565002441407,227.81428955078124,233.56007895377064,227.3979001448164,19608651200,1,0,0.25,241.1095428466797,0.012771881095138049,0.0,-0.09131008249336114,0.5468026757391506
2024-12-04,0.0014824442943987145,3.6186518380118904,241.15040595715627,217.18080131823436,73.40772383813801,3.449391175343152,1.8026740847574119,94.45561415953549,95.75001666610267,233.78929748535157,228.13006927490235,234.99774448579103,227.94963893834841,19653035100,1,0,0.24,241.4672393798828,0.0014835436581230876,0.0,-0.09131008249336114,0.5490974250391112
2024-12-05,0.00012346947469884175,3.531225892689153,242.70697590899536,217.66765177655154,73.44141152730253,3.78752820014617,2.1996449078351636,92.59990083648154,95.50183736906946,235.18438415527345,228.46629699707032,236.17943731632192,228.48091015855871,19693069000,0,0,0.22,241.49705505371094,0.00012347709736815204,0.0,-0.09131008249336114,0.5492887030926954
2024-12-06,-0.0008232493033495472,3.459982210068664,244.19747892844137,217.72823823464458,72.77960670885223,3.9934345132380145,2.558402828915734,90.80160326306496,92.61903941969393,236.60729064941407,228.77572052001952,237.11014409243808,228.9835538615549,19656198400,1,0,0.21,241.29832458496094,-0.0008229105266140957,-0.0,-0.09131008249336114,0.5480137771101561
2024-12-09,0.015972889432687393,3.602494343101447,246.29204623000712,217.60010617477806,77.12039441982094,4.419176596405634,2.930557582413714,97.7240781914834,93.70852743034324,238.28457641601562,229.15748840332031,238.5780273842249,229.6188459531514,19700847600,1,0,0.2,245.18350219726562,0.016101137954386058,0.0,-0.09131008249336114,0.5729385604906969
2024-12-10,0.004125258950728036,3.5488726128138977,248.09048925242382,218.1407195488457,78.10146785886425,4.783225980367547,3.3010912620044808,98.04443235814294,95.52337127089704,239.76511993408204,229.4561019897461,239.9633018131229,230.2689710821715,19737762400,0,0,0.25,246.19703674316406,0.004133779543955551,0.0,-0.09131008249336114,0.5794407417359522
2024-12-11,-0.005179376415266901,3.6176093343578613,249.2545838997843,219.18849623937584,73.82357150212172,4.91248199250947,3.6233694081054786,82.82185281929989,92.86345445630867,240.90086669921874,229.86406768798827,240.86546260295992,230.84372461452662,19692556600,1,0,0.2,244.92518615722656,-0.0051659865722279985,-0.0,-0.09131008249336114,0.5712813720725145
2024-12-12,0.00594587385025335,3.576393392735107,250.46445064624413,220.24812869945902,75.48432227175468,5.074285925407196,3.9135527115658224,87.51087338223563,89.45905285322608,242.19559631347656,230.2899313354492,241.86916367177542,231.4532184916607,19725334100,1,0,0.23,246.3858184814453,0.0059635856448063684,0.0,-0.09131008249336114,0.5806518431069578
2024-12-13,0.0006854591615692313,3.5374099429687074,251.6648311862663,221.02611119654622,75.67654698509773,5.1567058872170435,4.162183346696066,87.32191868661539,85.88488162938357,243.26874237060548,230.74120910644533,242.7210909667154,232.0454359544954,19758489400,1,0,0.26,246.5547637939453,0.0006856941423871721,0.0,-0.09131008249336114,0.5817356868169297
2024-12-16,0.011659299905877498,3.5494757095956824,252.7943813957931,222.48402741768348,78.74787581596506,5.393173385023573,4.408381354361568,98.1162774234412,90.98302316409735,244.4064712524414,231.2278839111328,243.9438459338822,232.7278205557361,19810184200,1,0,0.25,249.4462432861328,0.011727534474264,0.0,-0.09131008249336114,0.6002855466132488
2024-12-17,0.009672656890457,3.5833911081346654,254.3731873728952,223.43505542495637,80.92307423533325,5.710387863459204,4.6687826561810954,98.25171803437448,94.56330471481029,245.4825927734375,231.8644885253906,245.3851026834746,233.47852398714411,19861540600,0,0,0.26,251.87075805664062,0.009719588230987064,0.0,-0.09131008249336114,0.6158396631783296
2024-12-18,-0.021654383527901114,3.791611368213211,254.64250641373255,225.13018798324012,64.98312762447344,5.463433635134834,4.827712851971843,69.32551960919201,88.56450502233584,245.9833969116211,232.3121908569336,245.58331687951897,233.98820072340195,19804766500,1,0,0.31,246.47528076171875,-0.021421610577392003,-0.0,-0.09131008249336114,0.5812257751582193
2024-12-19,0.006990120634247171,3.8692700303915193,254.94986314402325,226.88863325490252,67.21188389515248,5.345609777057348,4.931292236988945,73.77326960366331,80.45016908240987,246.65411224365235,232.71963287353515,246.05984260579248,234.54569121950476,19865648800,1,0,0.27,248.20420837402344,0.007014608552068813,0.0,-0.09131008249336114,0.5923174550033958
2024-12-20,0.01864099329132848,4.2536716704636905,255.64154354722226,228.77746432631292,72.3342226323371,5.56492786354724,5.058019362300604,96.83233078978175,79.97704000087896,247.81171722412108,233.2304037475586,247.29884838467535,235.26446310853,20013144100,1,0,0.3,252.87437438964844,0.01881582123937009,0.0,-0.09131008249336114,0.6222782155930684
2024-12-23,0.0030602324920422715,4.105982993545114,256.20495480310785,230.73793002355228,73.08569210847729,5.73516681844859,5.193448853530201,97.36118168211824,89.32226069185437,248.65830841064454,233.78625366210937,248.45349668973435,235.98544157731314,20054002900,1,0,0.3,253.6494140625,0.0030649197836760678,0.0,-0.09131008249336114,0.6272503681906663
2024-12-24,0.011412703502856704,4.021364448662505,257.4141179951086,232.04568882862188,75.75032912754985,6.035435919598939,5.3618462667439495,99.93937269444842,98.04429505544941,249.69468688964844,234.32588958740234,249.92755575218322,236.79231922264216,20077237600,1,0,0.32,256.5608215332031,0.011478076862364572,0.0,-0.09131008249336114,0.6459280729910697
2024-12-26,0.003170542160109815,3.9094326972428854,258.65939889294344,233.18119101184166,76.4528942604356,6.26690212207086,5.542857437809332,94.11433650409155,97.13829696021935,250.9397232055664,234.83119995117187,251.28173640022376,237.59950471651527,20104474700,0,0,0.3,257.37554931640625,0.003175573645010754,0.0,-0.09131008249336114,0.6511548388012434
2024-12-27,-0.01333053911498823,4.0531964140474495,258.7730872826279,235.1203865332901,67.62631995066867,6.104954364058273,5.65527682305912,75.42239898406724,89.82536939420235,251.6978775024414,235.3094384765625,251.77003186385497,238.2413814511694,20062119400,0,0,0.28,253.9673614501953,-0.013242080979576909,-0.0,-0.09131008249336114,0.6292901127160171
2024-12-30,-0.013352199514491313,4.10720209710802,258.4372995109039,236.9337316780609,60.22558291137889,5.639789073950965,5.652179273237489,46.4769070933364,72.004547527165,252.10228881835937,235.71296234130858,251.55709460735858,238.72598911791275,20026561900,0,0,0.37,250.598876953125,-0.013263454318837353,-0.0,-0.09131008249336114,0.6076800977338748
2024-12-31,-0.007082762777443535,4.087085123932793,258.03220892423235,238.41494836336528,56.71596835728571,5.069982427090679,5.5357399040081265,32.87126405341467,51.59019004360604,252.04068603515626,236.02453735351563,251.06129839767547,239.12223328795938,19987081200,0,0,0.43,248.83021545410156,-0.007057739126876683,-0.0,-0.09131008249336114,0.5963335110045975
2025-01-02,-0.026586223034352634,4.405536267791323,257.93132215966034,238.6350734091873,46.04905996411288,4.044999886199605,5.237591900446422,11.105059239630123,30.151076795460337,251.08380279541015,236.17616638183594,249.46868517249442,239.2469271064386,19931340500,0,0,0.5,242.3019256591797,-0.02623592067791325,-0.0,-0.09131008249336114,0.5544522316343861
2025-01-03,-0.002011531014738605,4.253387616616407,257.90064437674266,238.70052902413624,45.36376982257554,3.157012361580257,4.821475992673189,8.424423018207834,17.466915437084147,250.6177764892578,236.3303649902344,248.07710926844,239.34763654148787,19891096400,1,0,0.4,241.8150177001953,-0.0020095092420736593,-0.0,-0.09131008249336114,0.5513285455085548
2025-01-06,0.0067163378887419335,4.242701727801463,257.7564732170642,239.039454212135,48.145123305080276,2.555313088393575,4.368243411817267,17.395943729678052,12.30847532917194,250.14181518554688,236.61839660644532,247.23483400816255,239.50830159228892,19936142000,0,0,0.45,243.44459533691406,0.006738943065724312,0.0,-0.09131008249336114,0.56178286025297
2025-01-07,-0.011453052195817014,4.237746814278041,257.82361466513356,238.90971205605786,44.037898911834624,1.8336255334739917,3.8613198361486125,4.586677585033245,10.135681444306314,248.9216094970703,236.85475402832031,246.0416491893844,239.55394927513572,19895286000,1,0,0.41,240.6723175048828,-0.01138771566563046,-0.0,-0.09131008249336114,0.5439977211089542
2025-01-08,0.0020210720191753064,4.194819775494849,258.0464873820065,238.2844116658451,44.92655390283528,1.2861464540288807,3.3462851597246663,13.216966041779882,11.733195785496997,247.67259063720704,237.0841748046875,245.1539357847449,239.61690128253696,19932914900,0,0,0.39,241.1592254638672,0.002023115761847105,0.0,-0.09131008249336114,0.5471214072347856
2025-01-10,-0.024399103678973594,4.583649111255626,258.9608353189544,236.28499597987374,37.30950422584523,0.3788484865936539,2.7527978250984644,14.206685907671451,10.670109844828131,245.5511444091797,237.15783416748047,243.3707400516876,239.44942904608178,19871204000,0,0,0.44,235.3463592529297,-0.02410385171770446,-0.0,-0.09131008249336114,0.5098298222455122
2025-01-13,-0.01039804598980548,4.76229882101767,260.0196548457174,234.02484741258334,34.65917670240495,-0.5305170775613419,2.0961348445665036,15.404865788175135,14.276172579208762,243.1047790527344,237.1774444580078,241.4691319971904,239.19305519141008,19821573300,0,0,0.34,232.91189575195312,-0.010344173195219075,-0.0,-0.09131008249336114,0.4942118810688978
2025-01-14,-0.004789521127315873,4.681193333852364,260.8899339228071,231.69588913627493,33.48807186560259,-1.3257130923415446,1.411765257184894,11.718292951986463,13.776614882610955,240.88794555664063,237.24566619873048,239.71093099574807,238.90309328152176,19782138000,1,0,0.34,231.7990264892578,-0.004778069660643203,-0.0,-0.09131008249336114,0.48707243261338995
2025-01-15,0.019484886048476428,4.7499623130436595,261.0066027254573,230.55973333411296,42.11976152670146,-1.5697922006812064,0.8154537656116739,26.8269585397126,17.983372426624673,239.46404724121095,237.48828186035155,239.10165150539896,238.80335996847495,19821970000,0,0,0.41,236.35989379882812,0.019675955411234902,0.0,-0.09131008249336114,0.5163320034907677
2025-01-16,-0.04123899607434342,5.119010593880243,261.854166771479,227.44863474219284,32.585014849641865,-2.504876169905458,0.15138777850824747,0.7171691444465587,13.087473545381812,237.26211547851562,237.5994711303711,236.8669690184443,238.33306733548176,19750210900,1,0,0.38,226.81089782714844,-0.04040023803618342,-0.0,-0.09131008249336114,0.45507182960785775
2025-01-17,0.007506931152324158,5.039395059699044,261.70756572789276,225.26015582972443,35.40350587554286,-3.0726108939128096,-0.493411955975964,6.357929636684551,11.300685773614509,235.88391876220703,237.76270782470704,235.34933074165326,237.9482395378587,19818699200,0,0,0.38,228.51995849609375,0.007535178800128772,0.0,-0.09131008249336114,0.4660360560109835
2025-01-21,-0.032436206162353855,5.431773578824162,262.78878227896905,221.6540674524763,29.697446133993353,-4.064211160058079,-1.2075717967923871,9.554504571055945,5.543201117395623,233.8250732421875,237.7514907836914,232.7815546977163,237.29248749715836,19720628800,1,0,0.38,221.2265625,-0.03191579433189162,-0.0,-0.09131008249336114,0.41924635076419947
2025-01-22,0.00533073634903999,5.351112088435239,263.0158193492185,218.8475107289065,31.621628497319918,-4.700463715632878,-1.9061501805604855,13.126835521298544,9.679756576346286,231.7215148925781,237.77841400146485,230.89563781464432,236.70882178514512,19784755300,0,0,0.4,222.4090118408203,0.005344970004767413,0.0,-0.09131008249336114,0.42683217993840983
2025-01-23,-0.0007596980859037356,5.3046017713652445,262.1963213575482,216.6035825120807,31.489052373943878,-5.15885911430027,-2.5566919673084425,14.401138937173032,12.360826343175779,229.8782943725586,237.70746765136718,229.32190590374307,236.14142141336248,19724520500,0,0,0.41,222.2401123046875,-0.0007594095883745045,-0.0,-0.09131008249336114,0.4257486298999633
2025-01-24,-0.003942472653111138,5.2252166588124,260.8874902954281,214.68403833006016,30.76977410459341,-5.5289671408443155,-3.151147002015617,12.164524233468049,13.230832897313148,227.89893798828126,237.62439788818358,227.87531603417045,235.56197985288136,19669822600,1,0,0.41,221.36566162109375,-0.0039347113107776055,-0.0,-0.09131008249336114,0.42013872063957036
2025-01-27,0.03128581292827294,5.5170251325649655,258.1234499561308,214.63207067375205,42.20722617919806,-5.194726684909028,-3.5598629385943,37.49558779667733,21.353750322439407,227.20437622070312,237.73628326416016,227.9708479510755,235.28114697932324,19764686000,1,0,0.42,228.40074157714844,0.03178035791339884,0.0,-0.09131008249336114,0.4652712374681722
2025-01-28,0.0358920507137915,5.856124748025425,254.8518834934955,215.8408228053326,52.28025835819251,-4.207827436687467,-3.6894558382129334,72.14372149857225,40.601277842905816,227.58792724609376,238.01510192871095,229.56658577921803,235.33864733330506,19840393600,1,0,0.38,236.74740600585938,0.0365439462721342,0.0,-0.09131008249336114,0.5188180308443127
2025-01-29,0.004606184324655427,5.853034933040762,252.1400238752266,216.93998863698042,53.42507960178701,-3.2994710401200393,-3.611458878594355,82.12078724501602,63.92003218008847,228.19206695556642,238.29809387207033,231.07091992553916,235.43675620588073,19885879700,0,0,0.38,237.84042358398438,0.004616809098630492,0.0,-0.09131008249336114,0.5258301237482788
2025-01-30,-0.0074221761809042195,5.689050949252326,249.8313552339731,217.79693608682766,51.29272642417776,-2.690494818015452,-3.4272660664785746,85.05372982495219,79.77274618951343,228.16424407958985,238.48430450439454,231.9819644916343,235.46204674835843,19830221400,0,0,0.37,236.0816650390625,-0.007394699851351549,-0.0,-0.09131008249336114,0.5145470679590096
2025-01-31,-0.006714647553727506,6.258597957044398,247.5717019046166,218.62374487272717,49.38584730990248,-2.30874729720648,-3.2035623126241557,59.76269450220497,75.64573719072433,228.93333129882814,238.70290832519532,232.4401109512519,235.42438883742403,19729261600,0,0,0.4,234.50177001953125,-0.006692154679906359,-0.0,-0.09131008249336114,0.5044114847102292
2025-02-03,-0.03444249291399041,6.5426015418405985,246.40391217294308,218.217587460846,41.11409307119096,-2.6166825817473978,-3.0861863664488043,31.03189814953721,58.61610749223141,228.73758087158203,238.70270904541016,231.3714460916848,235.0768619898244,19656198300,1,0,0.42,226.5624542236328,-0.03385610179077614,-0.0,-0.09131008249336114,0.45347797634866716
2025-02-04,0.020790327049243183,6.535192324437362,245.18929154765402,218.38291304218973,46.860374052990174,-2.4484384446610648,-2.9586367820912565,48.25598601833538,46.350192890025795,229.74713134765625,238.79253509521484,231.36246812242248,234.92961513770354,19701265600,0,0,0.42,231.3220672607422,0.021007951442878037,0.0,-0.09131008249336114,0.48401257109909257
2025-02-05,-0.0014184929963831296,6.389909264777991,243.45327963750248,218.87388253290766,46.52355419469288,-2.314877760419506,-2.829884977756907,47.069395531448734,42.11909323310705,230.60564727783202,238.86149475097656,231.29550503517802,234.77528400063983,19661645300,1,0,0.42,230.99417114257812,-0.0014174874107210078,-0.0,-0.09131008249336114,0.4819090019622079
2025-02-06,0.003220966437738781,6.172674012756768,242.2157096057834,219.21816032829867,47.44807315590325,-2.1244077570555078,-2.688789533616627,49.76621217201167,48.36386457393187,231.55557556152343,238.9548974609375,231.37621232725502,234.6562295355795,19691570600,0,0,0.42,231.73939514160156,0.00322615932400927,0.0,-0.09131008249336114,0.48668987650622153
2025-02-07,-0.024260610569480243,6.210141359743799,240.5644016509872,219.37203633729402,41.666076138424245,-2.3940624973616593,-2.629844126365634,29.665626642392333,42.16707811528419,232.0375,238.91038269042969,230.4323384506376,234.3240207697081,19651863400,1,0,0.44,226.18490600585938,-0.023968687466143557,-0.0,-0.09131008249336114,0.4510558714971644
2025-02-10,0.0011866193357414547,6.007429939823104,239.92425082795455,219.12289730436964,42.033872029311084,-2.556624526833872,-2.615200206459282,29.599592323563677,36.3438103793225,231.8427719116211,238.81161987304688,229.70890613113244,234.01537135494937,19684979000,1,0,0.48,226.45346069335938,0.0011873236470210102,0.0,-0.09131008249336114,0.45277874444654165
2025-02-11,0.02159686229322903,6.116910698309814,239.77050055181155,219.12519189203613,48.47449195968874,-2.2604691739288114,-2.544253999953188,44.47536898077755,34.58019598224447,231.3077651977539,238.76821228027345,230.01589390132423,233.9127034142528,19738697400,1,0,0.43,231.3973388671875,0.021831762511779873,0.0,-0.09131008249336114,0.4844954649774602
2025-02-12,0.018105243650625984,6.126203228003108,240.2663104514081,219.0119793435138,53.2573131560518,-1.6654289731785354,-2.3684889945982577,60.979117255967026,45.01802618676936,231.08622283935546,238.8119418334961,231.03573137381073,233.9798522999684,19783940700,1,0,0.4,235.625,0.018270137217260674,0.0,-0.09131008249336114,0.5116174008209995
2025-02-13,0.01948224854777441,6.169646272067327,241.07310373978092,218.59524800582457,57.87461332825259,-0.810465600934549,-2.056884315865516,76.75802193318718,60.737502723310534,231.5041076660156,238.90068603515624,232.71296445232952,234.2261527315643,19837554800,1,0,0.31,240.26051330566406,0.019673266018733315,0.0,-0.09131008249336114,0.5413558520658972
2025-02-14,0.012630532255625458,6.052959395092374,243.23332981954326,218.08536982645285,60.633522889953895,0.11222661696223213,-1.6230621292999665,89.19921978271091,75.64545299062165,232.38536834716797,239.00559448242188,234.64049397573407,234.58255367664236,19878451000,0,0,0.3,243.3143768310547,0.012710634316781988,0.0,-0.09131008249336114,0.5609474626535387
2025-02-18,-0.0005315020131407499,5.857922411205218,245.04609463653262,217.7391180709869,60.45301181979254,0.8235411391885066,-1.133741475602272,88.5937591137637,84.85033360988722,234.0476318359375,239.04710540771484,236.19405672766027,234.91990800741436,19829628500,1,0,0.34,243.18508911132812,-0.0005313607909668283,-0.0,-0.09131008249336114,0.5601180363751255
2025-02-19,0.0016346913736276455,5.642000178783919,246.31154340313262,218.7093077321213,60.8393750522976,1.4031916910514894,-0.6263548422715197,90.45694588139378,89.41664159262274,235.27371978759766,239.08941955566405,237.53749128214815,235.25963501799984,19861832700,1,0,0.32,243.58294677734375,0.0016360282099101564,0.0,-0.09131008249336114,0.5626704334934247
